popularity,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.46379,Roll Bounce,112,Comedy,2005-09-23,17,5.8,2005,0.0,0.0
0.287286,Man-Thing,97,Action,2005-04-21,15,3.9,2005,8374224.672,159668.5504
0.285062,Tau man ji D,107,Action,2005-05-12,33,6.0,2005,1729556.536,7923133.103
0.283066,C.R.A.Z.Y.,127,Drama,2005-05-27,77,7.4,2005,0.0,0.0
0.281544,Loverboy,84,Drama,2005-01-24,10,4.5,2005,0.0,0.0
0.28107,Supercross,80,Action,2005-08-16,12,4.8,2005,0.0,3464193.434
0.28021,Underclassman,95,Action,2005-09-02,18,5.5,2005,0.0,0.0
0.280055,Reeker,90,Horror,2005-03-13,21,4.7,2005,0.0,0.0
0.279849,The Magic Roundabout,85,Animation,2005-01-19,20,5.4,2005,22331265.79,0.0
0.279805,Rize,86,Documentary,2005-01-15,10,5.6,2005,0.0,0.0
0.278997,Tamara,98,Fantasy,2005-05-12,31,4.9,2005,5303675.626,230984.5643
0.265732,House of Fury,102,Action,2005-03-31,18,6.4,2005,0.0,0.0
0.376497,The Marksman,95,Action,2005-01-01,16,4.1,2005,0.0,0.0
0.270403,Shopgirl,104,Comedy,2005-10-21,31,5.8,2005,11483320.83,12938964.3
0.270053,Nomad,112,Action,2005-07-17,11,3.9,2005,27914082.24,0.0
0.269437,North Country,126,Drama,2005-02-12,63,6.8,2005,39079715.14,28164462.63
0.268115,The Gravedancers,95,Horror,2005-11-03,18,5.9,2005,0.0,0.0
0.24609,Today You Die,92,Action,2005-09-13,14,4.3,2005,0.0,0.0
0.265905,í˜•ì‚¬ Duelist,111,Action,2005-09-08,10,5.2,2005,0.0,0.0
0.265008,Babam ve oÄŸlum,108,Comedy,2005-11-18,12,8.2,2005,0.0,0.0
0.263334,Lemming,130,Drama,2005-05-11,10,6.3,2005,0.0,886109.0929
0.198398,Diary of a Mad Black Woman,116,Comedy,2005-02-25,63,6.5,2005,0.0,0.0
0.259903,Family Guy Presents Stewie Griffin: The Untold Story,88,Comedy,2005-07-23,62,6.9,2005,0.0,0.0
0.401768,Conversations with Other Women,84,Drama,2005-09-02,14,6.3,2005,502453.4803,1087002.277
0.252383,Down in the Valley,112,Drama,2005-05-13,33,5.8,2005,8932506.317,952285.566
0.250639,Go Figure,88,Comedy,2005-06-10,17,5.1,2005,0.0,0.0
0.246144,Mozart and the Whale,92,Comedy,2005-09-10,22,6.8,2005,13398759.48,94871.03303
0.242227,Bad News Bears,113,Comedy,2005-07-22,34,5.5,2005,33496898.69,38245471.53
0.23686,Mouth to Mouth,101,Drama,2005-06-02,15,5.4,2005,0.0,0.0
0.234355,Cake,95,Drama,2005-05-12,20,5.2,2005,0.0,0.0
0.229908,Confessions of a Sociopathic Social Climber,96,Comedy,2005-03-12,10,4.3,2005,0.0,0.0
0.225647,The Triangle,240,Fantasy,2005-12-05,32,5.4,2005,0.0,0.0
0.22554,Junebug,106,Comedy,2005-08-03,26,6.5,2005,0.0,0.0
0.216467,Into the Sun,97,Action,2005-03-08,19,4.4,2005,16748449.34,0.0
0.213659,Dreamer: Inspired By a True Story,106,Drama,2005-09-10,39,5.9,2005,0.0,0.0
0.213164,The Long Weekend,85,Comedy,2005-08-05,17,5.4,2005,0.0,0.0
0.132143,Odd Girl Out,120,Drama,2005-04-04,13,5.2,2005,0.0,0.0
0.204153,Star Wreck: In the Pirkinning,103,Science Fiction,2005-08-20,13,7.1,2005,18309.40482,0.0
0.204002,Edmond,82,Drama,2005-08-31,16,5.8,2005,11.1656329,0.0
0.202012,Elvis,173,Drama,2005-05-08,11,5.3,2005,0.0,0.0
0.201372,Alive in Joburg,6,Science Fiction,2005-01-01,13,6.5,2005,0.0,0.0
0.217455,The Business,96,Drama,2005-09-02,21,6.7,2005,0.0,0.0
0.198611,Because of Winn-Dixie,106,Comedy,2005-02-18,35,6.1,2005,15631886.06,36450818.23
0.198303,Anthony Zimmer,90,Drama,2005-04-01,33,6.6,2005,0.0,0.0
0.197571,Bob the Butler,90,Comedy,2005-03-10,13,5.7,2005,0.0,0.0
0.195984,Lords of Dogtown,107,Drama,2005-06-03,118,6.9,2005,27914082.24,14975298.83
0.224181,Saint-Jacques... La Mecque,103,Comedy,2005-10-12,13,5.3,2005,0.0,0.0
0.191177,The Proposition,104,Action,2005-10-06,103,7.0,2005,2233126.579,5637185.265
0.190708,Mrs Henderson Presents,103,Comedy,2005-09-09,28,6.3,2005,0.0,0.0
0.260956,Venom,85,Horror,2005-09-16,22,4.2,2005,0.0,0.0
0.18868,La tigre e la neve,114,Comedy,2005-10-14,47,6.2,2005,39079715.14,0.0
0.187631,Stuart Little 3: Call of the Wild,72,Fantasy,2005-07-14,31,4.6,2005,0.0,0.0
0.187113,Archangel,133,Thriller,2005-03-18,11,4.5,2005,0.0,0.0
0.183927,The Lost City,144,Drama,2005-09-03,13,6.4,2005,10719007.58,4897510.097
0.182135,Carlito's Way: Rise to Power,100,Action,2005-09-27,10,3.7,2005,10049069.61,0.0
0.180425,No Direction Home: Bob Dylan,208,Documentary,2005-07-21,13,7.0,2005,2233126.579,0.0
0.180244,House Of 9,86,Drama,2005-01-01,16,4.7,2005,6699379.738,0.0
0.324631,Dracula III: Legacy,86,Horror,2005-01-01,13,3.6,2005,3907971.514,0.0
0.177398,Dark Water,105,Drama,2005-06-27,113,5.2,2005,33496898.69,28442320.52
0.270637,Elizabeth I,223,Drama,2005-09-29,11,6.7,2005,0.0,0.0
0.175572,Me and You and Everyone We Know,90,Comedy,2005-06-17,48,6.7,2005,0.0,0.0
0.172749,Shallow Ground,97,Horror,2005-06-28,15,5.0,2005,80392.55686,0.0
0.172726,The Ice Harvest,88,Action,2005-11-23,39,5.8,2005,0.0,0.0
0.17243,Fierce People,112,Drama,2005-01-01,18,5.8,2005,0.0,0.0
0.168435,The Call of Cthulhu,47,Horror,2005-01-01,14,6.1,2005,55828.16448,0.0
0.168133,The Secret Life of Words,112,Drama,2005-12-15,24,6.4,2005,5582816.448,0.0
0.229031,Lassie,100,Adventure,2005-12-16,18,6.8,2005,0.0,0.0
0.164823,The Chumscrubber,108,Comedy,2005-06-08,24,7.0,2005,0.0,0.0
0.280197,Dead & Breakfast,88,Comedy,2005-08-19,16,5.5,2005,0.0,0.0
0.163505,The Notorious Bettie Page,91,Drama,2005-09-14,17,6.7,2005,0.0,1575222.925
0.161462,Millions,98,Comedy,2005-04-08,37,6.6,2005,0.0,7351630.233
0.158242,Ma vie en l'air,103,Comedy,2005-06-17,17,6.8,2005,0.0,0.0
0.157577,Colour Me Kubrick: A True...ish Story,86,Comedy,2005-01-01,10,5.8,2005,0.0,0.0
0.156031,Dirty,97,Crime,2005-11-10,17,5.7,2005,3349689.869,0.0
0.155495,Death Tunnel,97,Thriller,2005-10-17,14,4.3,2005,1674844.934,0.0
0.155342,Happy Endings,128,Comedy,2005-01-20,18,5.2,2005,0.0,0.0
0.15359,Man with the Screaming Brain,90,Comedy,2005-04-03,13,4.9,2005,0.0,0.0
0.249669,The Truth About Love,94,Comedy,2005-04-21,12,4.0,2005,0.0,0.0
0.151442,Dave Chappelle's Block Party,100,Comedy,2005-09-12,15,7.0,2005,3349689.869,13084552.98
0.150923,Dirty Love,91,Comedy,2005-09-23,15,4.8,2005,0.0,0.0
0.149319,Bee Season,104,Drama,2005-09-03,10,5.1,2005,15631886.06,7656262.195
0.148714,Le temps qui reste,85,Drama,2005-05-16,15,6.5,2005,0.0,0.0
0.147694,Mortuary,94,Horror,2005-08-08,17,4.2,2005,0.0,0.0
0.144179,Le Couperet,122,Comedy,2005-03-02,20,7.0,2005,0.0,0.0
0.042267,The God Who Wasn't There,62,Documentary,2005-05-21,14,5.9,2005,0.0,0.0
0.141937,Maurice Richard,124,Drama,2005-10-25,10,5.5,2005,8932506.317,2254351.331
0.138467,Dungeons & Dragons: Wrath of the Dragon God,105,Action,2005-01-01,12,5.1,2005,0.0,0.0
0.132458,Kim Possible Movie: So the Drama,71,Action,2005-04-08,25,6.3,2005,0.0,0.0
0.1311,The Upside of Anger,118,Comedy,2005-01-23,28,5.9,2005,0.0,0.0
0.130215,Reefer Madness: The Movie Musical,109,Comedy,2005-04-16,16,6.6,2005,0.0,0.0
0.129724,Die weisse Massai,131,Drama,2005-09-14,10,6.5,2005,7815943.028,0.0
0.445221,Brice de Nice,98,Comedy,2005-01-01,174,5.6,2005,0.0,0.0
0.128484,9,11,Animation,2005-04-21,49,7.3,2005,0.0,0.0
0.124631,Man of the House,100,Comedy,2005-02-25,64,5.5,2005,44662531.59,0.0
0.11769,Water,115,Drama,2005-09-08,17,6.3,2005,0.0,11637254.71
0.150002,Why We Fight,98,Documentary,2005-01-01,14,7.5,2005,0.0,0.0
0.115814,Espace dÃ©tente,102,Comedy,2005-02-02,12,4.5,2005,0.0,0.0
0.115222,Isolation,95,Horror,2005-09-10,19,5.5,2005,5582816.448,0.0
0.111756,Slipstream,89,Science Fiction,2005-02-03,12,4.9,2005,0.0,0.0
0.259042,Return of the Living Dead: Rave to the Grave,86,Comedy,2005-10-15,12,4.9,2005,0.0,0.0
0.380058,Black Dawn,96,Action,2005-01-01,11,4.2,2005,17865012.63,0.0
0.107123,Aliens of the Deep,47,Action,2005-01-21,12,6.5,2005,0.0,0.0
0.100198,DeVour,90,Horror,2005-05-31,15,4.5,2005,0.0,0.0
0.35989,Don't Come Knocking,123,Drama,2005-05-19,11,6.0,2005,12282196.19,0.0
0.097543,We Feed the World - Essen Global,96,Documentary,2005-09-10,11,7.5,2005,0.0,0.0
0.294572,Human Trafficking,176,Drama,2005-10-24,12,7.0,2005,16748449.34,0.0
0.128733,U2: Vertigo 2005 - Live from Chicago,139,Music,2005-11-14,10,7.6,2005,0.0,0.0
0.092869,Stone Cold,87,Crime,2005-02-20,16,6.1,2005,0.0,0.0
0.09184,Boudu,104,Comedy,2005-03-09,14,5.0,2005,0.0,0.0
0.090029,Je vous trouve trÃ¨s beau,97,Comedy,2005-11-07,21,6.1,2005,0.0,0.0
0.082986,The Comedians of Comedy,103,Comedy,2005-03-01,10,7.0,2005,0.0,0.0
0.171456,"The Prize Winner of Defiance, Ohio",99,Drama,2005-09-28,10,5.6,2005,0.0,0.0
0.145446,The Poseidon Adventure,173,Adventure,2005-11-20,13,3.9,2005,0.0,0.0
0.078796,Ellie Parker,95,Comedy,2005-01-21,10,5.2,2005,0.0,0.0
0.078642,Feed,101,Mystery,2005-05-11,11,5.6,2005,0.0,0.0
0.04264,Return of the Living Dead: Necropolis,88,Comedy,2005-10-15,12,4.4,2005,0.0,0.0
0.075624,Tsotsi,94,Crime,2005-08-18,42,6.8,2005,3349689.869,11031612.92
0.073715,Wal-Mart: The High Cost of Low Price,98,Documentary,2005-11-04,14,6.9,2005,0.0,0.0
0.073547,Alien Apocalypse,88,Drama,2005-03-26,12,3.0,2005,0.0,0.0
0.066779,Un amour Ã  taire,102,Drama,2005-03-07,11,6.1,2005,0.0,0.0
0.063725,La Moustache,87,Drama,2005-05-15,10,5.4,2005,0.0,0.0
0.063234,Left Behind III: World at War,95,Action,2005-01-01,12,5.1,2005,0.0,0.0
0.062064,Duma,100,Adventure,2005-04-22,22,7.0,2005,13398759.48,0.0
0.163782,George Carlin: Life Is Worth Losing,74,Documentary,2005-11-05,14,7.2,2005,0.0,0.0
0.028809,Metal: A Headbanger's Journey,91,Documentary,2005-09-14,24,8.0,2005,0.0,0.0
0.188153,Bubble,73,Drama,2005-09-03,15,6.6,2005,1786501.263,0.0
0.021811,The Devil and Daniel Johnston,110,Documentary,2005-01-23,12,8.3,2005,0.0,0.0
0.021261,Wassup Rockers,111,Drama,2005-09-12,12,5.9,2005,0.0,707983.7513
0.000973,Mon petit doigt m'a dit...,105,Comedy,2005-04-13,13,5.7,2005,0.0,0.0
0.00644,Quatre Ã©toiles,0,Comedy,2005-01-01,15,5.9,2005,0.0,0.0
0.001983,Paheli,141,Drama,2005-06-24,13,6.2,2005,0.0,0.0
5.838503,Underworld: Evolution,106,Fantasy,2006-01-12,1015,6.3,2006,54083457.91,120433910.5
4.205992,Pirates of the Caribbean: Dead Man's Chest,151,Adventure,2006-06-20,3181,6.8,2006,216333831.7,1152691352.0
3.941265,Cars,117,Animation,2006-06-08,2336,6.4,2006,129800299.0,499712923.9
3.78958,Casino Royale,144,Adventure,2006-11-14,2738,7.1,2006,162250373.7,647969539.3
3.655536,The Da Vinci Code,149,Thriller,2006-05-17,1585,6.4,2006,135208644.8,820164661.4
3.206696,Step Up,104,Music,2006-08-11,619,6.7,2006,12980029.9,123521044.0
3.145562,Ice Age: The Meltdown,91,Animation,2006-03-23,1775,6.4,2006,86533532.66,714919257.2
3.098051,Mission: Impossible III,126,Adventure,2006-05-03,1363,6.3,2006,162250373.7,430342087.6
3.03143,The Devil Wears Prada,109,Comedy,2006-06-30,1773,7.0,2006,37858420.54,353220247.0
2.81975,The Departed,151,Drama,2006-10-05,2635,7.7,2006,97350224.25,313518943.4
2.606305,The Holiday,136,Comedy,2006-12-08,748,6.7,2006,91941878.45,210026294.3
2.582095,The Prestige,130,Drama,2006-10-19,2519,7.8,2006,43266766.33,118633483.0
2.313345,Night at the Museum,108,Action,2006-10-20,1572,6.2,2006,118983607.4,621398207.7
2.160936,Babel,143,Drama,2006-09-08,606,6.7,2006,27041728.96,146382484.1
2.108369,Children of Men,109,Drama,2006-09-22,1211,7.3,2006,82206856.03,75673304.98
2.03408,American Pie Presents: The Naked Mile,97,Comedy,2006-12-07,289,5.3,2006,0.0,0.0
1.957331,Superman Returns,154,Adventure,2006-06-28,834,5.3,2006,292050672.7,423020463.8
1.930735,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,82,Comedy,2006-11-02,979,6.4,2006,19470044.85,282935169.8
1.888746,Click,107,Comedy,2006-06-22,1273,5.9,2006,89237705.56,257092530.6
1.852503,Brother Bear 2,75,Animation,2006-08-16,172,6.4,2006,0.0,0.0
1.76935,The Break-Up,106,Romance,2006-06-01,520,5.5,2006,56246796.23,221741837.8
1.747256,Inside Man,129,Crime,2006-03-23,990,7.2,2006,48675112.12,199434107.5
1.615244,Over the Hedge,83,Comedy,2006-04-22,617,6.2,2006,86533532.66,167679639.0
1.6128,Perfume: The Story of a Murderer,147,Crime,2006-09-13,647,7.0,2006,54083457.91,142975378.7
1.60314,Blood Diamond,143,Drama,2006-12-07,1394,7.2,2006,108166915.8,184833371.6
1.56812,Alpha Dog,122,Crime,2006-01-27,265,6.5,2006,0.0,16559599.81
1.526073,Crank,88,Action,2006-08-31,732,6.5,2006,12980029.9,46437182.98
1.520387,Lucky Number Slevin,110,Drama,2006-02-24,787,7.3,2006,29205067.27,60907579.92
1.51114,Eight Below,120,Adventure,2006-02-17,328,6.6,2006,43266766.33,130293533.6
1.498538,Final Destination 3,93,Horror,2006-02-10,535,5.8,2006,27041728.96,127333182.5
1.498352,Silent Hill,125,Horror,2006-04-21,580,6.3,2006,54083457.91,105578971.5
1.470711,She's the Man,105,Comedy,2006-03-17,395,6.3,2006,21633383.17,36656858.09
1.432839,The Fountain,96,Drama,2006-09-06,371,6.7,2006,37858420.54,16554827.48
1.411147,Happy Feet,108,Music,2006-11-16,876,5.8,2006,108166915.8,415723973.6
1.409773,Rocky Balboa,102,Drama,2006-12-20,455,6.4,2006,25960059.8,168438745.8
1.401105,Van Wilder 2: The Rise of Taj,97,Comedy,2006-12-01,117,5.1,2006,0.0,6583587.985
1.390297,Flushed Away,85,Adventure,2006-10-22,488,6.0,2006,161168704.6,69723654.08
1.363623,The Wild,94,Family,2006-03-06,137,5.2,2006,86533532.66,40437169.57
1.35007,DÃ©jÃ  Vu,126,Action,2006-11-21,862,6.5,2006,81125186.87,195303533.1
1.296272,Eragon,104,Fantasy,2006-12-14,536,4.8,2006,108166915.8,269647254.7
1.259442,The Lake House,99,Romance,2006-06-16,389,6.3,2006,43266766.33,124208189.5
1.241836,Scary Movie 4,83,Comedy,2006-04-13,368,5.3,2006,48675112.12,192821178.1
1.235478,Monster House,91,Animation,2006-07-21,501,6.3,2006,81125186.87,151622980.8
1.223392,High School Musical,98,Comedy,2006-01-20,524,6.0,2006,4543010.465,0.0
1.223177,Failure to Launch,97,Comedy,2006-03-10,242,5.6,2006,54083457.91,95960487.06
1.21726,Apocalypto,139,Thriller,2006-12-07,667,7.1,2006,43266766.33,129989904.8
1.211868,The Ant Bully,88,Fantasy,2006-07-27,228,5.5,2006,54083457.91,59687725.36
1.20839,The Hills Have Eyes,107,Horror,2006-03-10,359,6.0,2006,16225037.37,75309823.04
1.207359,Garfield 2,78,Animation,2006-06-15,260,5.2,2006,0.0,153274968.6
1.194602,Just My Luck,103,Comedy,2006-05-12,271,5.7,2006,30286736.43,41276392.32
1.18228,The Good Shepherd,167,Drama,2006-12-11,174,5.9,2006,91941878.45,64801247.08
1.1334,Ultraviolet,88,Science Fiction,2006-03-03,256,5.0,2006,32450074.75,33607688.98
1.117768,Penelope,103,Fantasy,2006-03-01,220,6.4,2006,16225037.37,0.0
1.114239,Miami Vice,134,Action,2006-07-27,283,5.7,2006,146025336.4,177171468.7
1.110072,John Tucker Must Die,87,Comedy,2006-07-27,206,6.0,2006,19470044.85,44358894.15
1.109411,Tristan & Isolde,125,Drama,2006-04-07,123,6.2,2006,33531743.91,30286736.43
1.103135,Flags of Our Fathers,132,War,2006-10-19,308,6.7,2006,97350224.25,71282266.87
1.102933,Shortbus,101,Romance,2006-05-20,78,6.5,2006,2163338.317,5602004.593
1.099328,Bordertown,112,Crime,2006-05-18,33,6.1,2006,22715052.32,0.0
1.057194,Curious George,86,Adventure,2006-02-10,68,5.8,2006,54083457.91,75538165.56
1.038954,The Wicker Man,102,Mystery,2006-09-01,179,4.0,2006,43266766.33,41920167.19
1.027989,Smokin' Aces,109,Action,2006-12-09,306,6.3,2006,18388375.69,61767522.04
1.01535,Amazing Grace,117,Drama,2006-09-16,54,6.7,2006,0.0,0.0
0.987722,RV,99,Comedy,2006-04-28,251,5.7,2006,54083457.91,94676525.22
0.978149,Glory Road,118,Drama,2006-01-13,66,7.1,2006,0.0,46130430.26
0.969469,We Are Marshall,124,Drama,2006-12-12,107,6.5,2006,70308495.29,47101677.23
0.965931,The Illusionist,110,Fantasy,2006-08-18,967,7.0,2006,43266766.33,94013293.28
0.956715,The Pink Panther,93,Action,2006-01-18,307,5.6,2006,0.0,0.0
0.941481,Beerfest,110,Comedy,2006-08-25,88,5.8,2006,18929210.27,20746380.92
0.92958,The Contract,96,Drama,2006-04-05,90,5.4,2006,27041728.96,6002398.493
0.928134,All the King's Men,125,Drama,2006-09-10,51,5.4,2006,59491803.71,10222743.8
0.921035,Slither,95,Comedy,2006-03-31,133,6.1,2006,16765871.95,0.0
0.920528,Big Momma's House 2,99,Comedy,2006-01-26,231,5.6,2006,43266766.33,149550563.2
0.916551,Basic Instinct 2,114,Crime,2006-03-29,101,4.5,2006,75716841.08,41784314.95
0.913299,Clerks II,97,Comedy,2006-05-25,195,6.9,2006,5408345.791,29084327.04
0.912871,Talladega Nights: The Ballad of Ricky Bobby,116,Comedy,2006-08-04,274,6.2,2006,78421013.98,176275487.5
0.912863,Undisputed II: Last Man Standing,93,Action,2006-04-11,67,7.1,2006,0.0,0.0
0.890909,The Pursuit of Happyness,117,Drama,2006-12-14,1392,7.5,2006,59491803.71,332156039.2
0.883222,Marie Antoinette,123,Drama,2006-05-24,363,6.5,2006,43266766.33,65413228.45
0.87563,Freedomland,113,Drama,2006-02-17,44,5.3,2006,40741068.85,15852540.8
0.873357,Lung fu moon,94,Action,2006-07-27,33,6.9,2006,0.0,0.0
0.866667,Deck the Halls,93,Comedy,2006-11-22,63,5.1,2006,0.0,51088391.73
0.854533,The Fall,117,Adventure,2006-09-09,242,7.7,2006,0.0,3969147.118
0.850959,The Last King of Scotland,121,Drama,2006-09-01,274,7.3,2006,6490014.95,51950373.88
0.849096,Saw III,108,Horror,2006-10-27,538,6.0,2006,10816691.58,177260496.5
0.848086,Idiocracy,84,Adventure,2006-09-01,326,6.1,2006,32450074.75,535753.9791
0.840205,Nacho Libre,92,Comedy,2006-06-16,214,5.5,2006,34613413.07,86747695.58
0.838431,The Black Dahlia,121,Drama,2006-09-15,151,5.8,2006,54083457.91,53122072.53
0.826291,Air Buddies,80,Comedy,2006-12-12,31,5.5,2006,9735022.425,0.0
0.826011,Poseidon,99,Adventure,2006-05-12,313,5.3,2006,173067065.3,196512046.4
0.793804,American Dreamz,107,Comedy,2006-03-04,43,4.6,2006,18388375.69,7911357.429
0.793059,The Butterfly Effect 2,95,Drama,2006-10-10,146,4.4,2006,0.0,0.0
0.79178,Ultimate Avengers 2,73,Animation,2006-08-08,39,6.3,2006,0.0,8545186.351
0.788266,Fur: An Imaginary Portrait of Diane Arbus,122,Drama,2006-08-30,33,6.3,2006,18172041.86,2467383.619
0.780687,"You, Me and Dupree",108,Comedy,2006-07-14,242,5.3,2006,58410134.55,141083588.0
0.778589,Little Miss Sunshine,102,Comedy,2006-07-26,952,7.3,2006,8653353.266,108732824.6
0.773044,Little Man,98,Comedy,2006-08-31,143,5.6,2006,69226826.13,109892309.0
0.76252,The Fox and the Hound 2,69,Adventure,2006-11-09,59,5.6,2006,25960059.8,0.0
0.751428,Leroy & Stitch,73,Animation,2006-06-23,34,6.6,2006,0.0,0.0
0.750786,The Nativity Story,101,Drama,2006-12-01,16,6.5,2006,37858420.54,0.0
0.743703,Employee of the Month,103,Comedy,2006-10-06,82,5.4,2006,12980029.9,41502465.5
0.727752,The Omen,110,Drama,2006-06-06,154,5.2,2006,27041728.96,128922344.9
0.723825,Letters from Iwo Jima,141,Action,2006-12-19,292,6.9,2006,20551714.01,74281712.73
0.720101,Shark Bait,77,Animation,2006-07-07,25,4.9,2006,0.0,0.0
0.715451,A Scanner Darkly,100,Animation,2006-05-25,282,6.7,2006,9194187.845,5928624.33
0.715437,Save the Last Dance 2,90,Drama,2006-10-10,46,5.3,2006,0.0,0.0
0.713697,Stranger Than Fiction,113,Comedy,2006-09-09,378,6.9,2006,32450074.75,58035037.64
0.711674,World Trade Center,128,Drama,2006-08-09,240,5.9,2006,68145156.97,176253548.0
0.709677,The Santa Clause 3: The Escape Clause,98,Comedy,2006-11-01,143,5.1,2006,0.0,91401175.84
0.70435,A Good Year,118,Comedy,2006-09-09,199,6.4,2006,37858420.54,45499445.05
0.704242,Open Water 2: Adrift,94,Drama,2006-07-10,67,5.0,2006,1298002.99,0.0
0.703833,The Painted Veil,125,Drama,2006-12-09,159,6.9,2006,20984381.67,0.0
0.702198,Snow Cake,112,Romance,2006-02-09,23,7.4,2006,12980029.9,1494504.418
0.701814,Itâ€™s a Boy Girl Thing,95,Comedy,2006-12-26,127,6.2,2006,16765871.95,7988596.178
0.698297,Date Movie,83,Comedy,2006-02-17,103,3.9,2006,21633383.17,52513335.09
0.692543,Accepted,93,Comedy,2006-08-18,229,6.1,2006,24878390.64,41649680.68
0.689946,Grandma's Boy,94,Comedy,2006-01-06,116,6.6,2006,0.0,7072144.412
0.685491,Open Season,83,Adventure,2006-09-29,395,6.1,2006,91941878.45,213423089.2
0.682902,Bo bui gai wak,126,Drama,2006-09-28,61,6.4,2006,0.0,0.0
0.674705,Barnyard,90,Animation,2006-08-04,124,5.3,2006,55165127.07,78722799.67
0.67078,Unknown,98,Crime,2006-11-03,44,6.4,2006,4002175.886,3610858.271
0.654178,Bobby,120,History,2006-09-05,58,5.8,2006,0.0,0.0
0.6477,Dreamgirls,134,Drama,2006-12-25,146,6.5,2006,75716841.08,167591309.9
0.646745,Snakes on a Plane,105,Horror,2006-08-06,236,5.2,2006,35695082.22,67087299.68
0.642848,Candy,116,Drama,2006-02-15,75,6.9,2006,0.0,2247452.155
0.641047,Friends with Money,88,Drama,2006-09-07,67,5.0,2006,7030849.529,14460226.0
0.638444,Jackass Number Two,95,Action,2006-09-22,180,6.4,2006,11898360.74,78722488.15
0.632875,The Guardian,139,Action,2006-09-28,212,7.0,2006,75716841.08,59504493.85
0.632401,The Breed,90,Horror,2006-05-17,39,4.9,2006,0.0,1812319.368
0.631574,Southland Tales,144,Action,2006-05-15,79,4.9,2006,18388375.69,405347.9454
0.62873,The Fast and the Furious: Tokyo Drift,104,Action,2006-06-03,1074,6.1,2006,91941878.45,171410264.0
0.621317,Invincible,105,Drama,2006-08-25,125,6.5,2006,0.0,62527997.11
0.620633,Miss Potter,92,Drama,2006-12-03,81,6.2,2006,32450074.75,37943051.42
0.614854,Pulse,90,Horror,2006-08-11,71,5.1,2006,41103428.02,32350220.46
0.609691,Bambi II,72,Animation,2006-02-01,109,5.9,2006,0.0,0.0
0.609408,Black Snake Moan,116,Drama,2006-12-08,110,6.3,2006,16225037.37,11794353.92
0.606808,Goya's Ghosts,114,Drama,2006-11-08,46,6.7,2006,54083457.91,10219698.9
0.60407,Deep Sea 3D,41,Documentary,2006-03-03,16,5.7,2006,0.0,0.0
0.60214,Stick It,105,Comedy,2006-04-21,82,6.0,2006,0.0,0.0
0.59356,Mercenary for Justice,91,Action,2006-04-25,12,4.5,2006,16225037.37,0.0
0.589842,The Hoax,116,Comedy,2006-10-14,22,6.5,2006,27041728.96,12733907.98
0.582876,The Marine,92,Action,2006-10-13,94,5.0,2006,21633383.17,23975854.55
0.575781,Hollow Man II,91,Horror,2006-05-23,32,5.1,2006,0.0,0.0
0.574533,Hatchet,83,Comedy,2006-04-27,67,5.3,2006,0.0,0.0
0.569423,Running with Scissors,116,Drama,2006-10-27,35,5.6,2006,12980029.9,7306564.834
0.56593,The Shaggy Dog,98,Comedy,2006-03-09,73,4.6,2006,54083457.91,66103956.41
0.564216,Stormbreaker,93,Adventure,2006-07-21,120,5.0,2006,43266766.33,25892855.69
0.552267,Madea's Family Reunion,110,Drama,2006-02-24,63,6.0,2006,6490014.95,61905574.39
0.546519,Home of the Brave,106,Action,2006-12-15,27,5.7,2006,12980029.9,0.0
0.546313,Half Light,110,Thriller,2006-01-17,27,5.9,2006,0.0,0.0
0.544793,Little Children,136,Romance,2006-10-06,111,6.3,2006,28123398.12,0.0
0.53836,The Benchwarmers,80,Comedy,2006-04-07,132,5.4,2006,0.0,0.0
